Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA
Date,,,,,,,,,,,,,,,
2023-03-24,105.56002044677734,276.1775207519531,26.761619567871094,105.65955511182464,276.2365790138879,27.149368241079962,104.24624335849856,270.9703303661151,26.33789496036664,105.24152926154093,272.8996370155353,27.013456826272407,25236200.0,28172000,454920000
2023-03-27,102.57415771484375,272.0530700683594,26.51378059387207,104.90313056250179,277.0535256674426,26.98247605929165,102.14618449375519,271.20651838815945,26.347887967682432,104.8235058717345,276.10856359356126,26.81958174522854,25393400.0,26840200,361026000
2023-03-28,100.8821792602539,270.9211120605469,26.392860412597656,102.51444752600926,271.8168690429862,26.49579420860575,99.80726866765536,267.79087413033056,25.833224372418172,102.51444752600926,271.4723425051547,26.429837056217544,24913500.0,21878600,356104000
2023-03-29,101.41962432861328,276.1184387207031,26.96648597717285,102.33528544029393,276.7385804574417,27.06042483163502,100.55372295077275,274.0513096115096,26.579738018819665,102.23575837918568,274.5926869792437,26.80759068169934,26148300.0,25087000,393694000
2023-03-30,100.84236907958984,279.6029968261719,27.36522674560547,101.13100290751238,280.00658160899906,27.481152585329546,99.81722579725437,277.07325471108254,27.08440898873497,100.96180612358746,279.7802016370314,27.211327368787387,25009800.0,25053400,364516000
2023-03-31,103.50973510742188,283.78643798828125,27.75897216796875,103.69884186107308,284.7412531215559,27.815934380003373,100.96180559621337,278.56942542902976,27.08740743538737,101.23052945201815,279.28800755276933,27.122384566656116,28108000.0,32766000,433933000
2023-04-03,104.41544342041016,282.7332763671875,27.946849822998047,104.45524817267045,283.7569729997611,27.981826954201942,101.89736381123552,279.5046276679569,27.318258357219978,102.185997622408,282.0343701563342,27.49114640923392,20719900.0,24883300,398716000
2023-04-04,104.62445831298828,282.6839904785156,27.4351806640625,105.59983425918185,285.9028155833691,27.981826516516946,104.10690538390568,281.1976510040957,27.289275517291117,104.34577187778977,282.7332257176792,27.947848187847303,20377200.0,25824300,368592000
2023-04-05,104.45524597167969,279.888427734375,26.863555908203125,106.03775440739336,282.65443254812493,26.980478653593416,103.61124400377517,278.49067578511693,26.377871240257907,105.61973617661177,281.3747970971364,26.811589608214934,21864200.0,22064800,515015000
2023-04-06,108.38663482666016,287.0347900390625,27.019453048706055,109.11318927328242,287.5072560547923,27.062424408814838,104.32089288146136,277.6146083330159,26.40984834215217,105.27138513441434,278.7761273414218,26.566746033983005,34684200.0,29770300,397654000
2023-04-10,106.4458236694336,284.8594665527344,27.561100006103516,107.46101953690977,285.0661704846128,27.603072562534653,105.10218922688338,280.2527115064888,26.651690804540983,106.88375189410401,284.68226171417155,26.805590178121808,19741500.0,23103000,395279000
2023-04-11,105.61974334716797,278.402099609375,27.151369094848633,106.71455632786862,281.5028083472433,27.771966381877682,104.78369923541715,277.230757468165,27.108395825863244,106.41596751793713,281.27639833215596,27.70600922833138,18721300.0,27276600,314378000
2023-04-12,104.72398376464844,279.0517883300781,26.477802276611328,107.07982227374721,282.51669989305793,27.45017025119376,104.475162289288,277.5457425781535,26.430831901042534,106.8837523483541,280.331454092245,27.352234292394773,22761600.0,27403400,446259000
2023-04-13,107.67997741699219,285.3023681640625,26.445823669433594,107.75462081759139,285.3614264229886,26.869548260916794,105.93822719767972,278.73680804839455,26.31191176986607,105.9680845579194,279.15021586087715,26.7166476867757,21650700.0,24222700,353615000
2023-04-14,108.9439926147461,281.6603088378906,26.740631103515625,109.06342965518762,283.96367102936733,26.865549967420687,107.08280526669972,279.2486531464038,26.202980206526043,107.18233993044869,282.5068305661248,26.486796261789348,20758700.0,20987900,395660000
2023-04-17,105.91831970214844,284.2786865234375,26.984477996826172,106.20695351358656,287.0348692146032,26.988475111317545,104.82350677169838,281.6800326007046,26.41584700251684,104.93298882408622,285.3910006419592,26.547761311286525,29043400.0,23836200,321471000
2023-04-18,104.62445831298828,283.8553771972656,27.649044036865234,106.54536043624745,287.19231898396373,28.091757324454164,104.28605715267598,282.51668329191097,27.33924575942383,106.49559310303333,287.0052911530972,27.515132130784668,17641400.0,20161800,604812000
2023-04-19,104.52491760253906,283.9341735839844,27.912870407104492,105.22659595576813,284.5247562324658,27.98182586482497,103.31067523267343,280.08538311239806,27.214324706114123,103.72371218206571,281.51266456597375,27.343240685548253,16732000.0,17150300,358660000
2023-04-20,105.40077209472656,281.6307678222656,27.086410522460938,106.38411347306022,284.50506674858116,28.011810174837088,104.14670980873836,280.6168942704113,26.982477923410777,104.15666479330964,280.78424603946644,27.65304199464376,22515300.0,23244400,427713000
2023-04-21,105.41073608398438,281.2862548828125,27.101398468017578,106.13729055775771,281.78825008105144,27.165358012841736,104.98773652799665,278.6285130858529,26.704656772926235,105.58988026100053,280.54799661030216,26.934507038823,22379000.0,21676400,345103000
2023-04-24,106.27661895751953,277.3586730957031,27.02444839477539,106.81407421311313,280.4889106927274,27.3482375101197,104.86331491138166,274.3564350994669,26.653688900019212,105.5500645591004,277.6736704704658,26.995467887974886,21410900.0,26611000,339282000
2023-04-25,104.11685180664062,271.108154296875,26.223966598510742,106.93351254210845,277.1913956236309,27.22931413806429,104.06708447751939,271.0589190518227,26.207978142776422,106.10742347663711,275.13411938360406,27.06042320812397,31408100.0,45772200,378527000
2023-04-26,103.95760345458984,290.7458190917969,26.93850326538086,106.51548777205272,294.88007785035614,27.31226106523399,102.78316585395933,288.1471653314123,26.687666728848185,105.06237134981976,292.05501404925786,26.98447484193406,37068200.0,64599200,406337000
2023-04-27,107.859130859375,300.0577392578125,27.208332061767578,108.63545261146601,300.42197197875873,27.477158506001263,103.92774717536115,290.62773158265634,26.60772223648643,104.73393388158743,291.33646086804055,27.345244195270258,38235200.0,46462600,377161000
2023-04-28,107.7098388671875,302.44964599609375,27.730993270874023,107.77950857486836,304.09348419157374,27.739986302047615,105.54011535071814,298.5614739081994,27.053431845436577,107.29182062110233,299.25052694953416,27.20733314471315,23957900.0,36446700,292216000
2023-05-01,107.20223999023438,300.7762756347656,28.891237258911133,108.16766849767576,303.7686910534892,29.039141923615947,106.99323086905045,300.3726908217299,27.76197146754515,107.21219497507987,302.1642048581886,27.82193199383704,20926300.0,21294100,570329000
2023-05-02,105.48039245605469,300.6286315917969,28.19169044494629,107.22214260656568,304.33959922450805,28.81728552032771,104.00736613051419,299.1521149683054,28.0647739674423,107.15247290428236,302.9418469765617,28.661386629023887,20343100.0,26404400,402730000
2023-05-03,105.61974334716797,299.63446044921875,27.783954620361328,107.62026255605073,303.778542392161,28.348588429903444,105.12210039290142,299.3293160567343,27.454168889483142,105.71927041933552,301.81970644560397,27.821930062469157,17116300.0,22360800,383387000
2023-05-04,104.71402740478516,300.6286315917969,27.544109344482422,105.79889297169748,302.9418469765617,27.840915535411145,104.20642947555356,298.65008970357985,27.222317856560554,105.6595535547992,301.44562423928016,27.633050368513334,19780600.0,22519900,321850000
2023-05-05,105.71428680419922,305.7865905761719,28.661388397216797,105.93823220343529,307.085932430796,28.736338582243373,104.24524690093706,299.50646831862997,27.713004846193435,104.8235092767686,300.93377975527426,27.807942509671445,20705300.0,28181200,361494000
2023-05-08,107.72974395751953,303.81787109375,29.132078170776367,107.90889572370182,305.3436228273613,29.201033629261158,105.29129653383215,301.2979520150605,28.331599383389104,105.29627022971015,305.2747115147881,28.503486722502963,17266000.0,21318600,344979000
2023-05-09,107.43115997314453,302.1937255859375,28.55245590209961,110.07364276113574,305.18614092145225,28.954195421712242,107.21716956104675,301.51452555847186,28.43153605029766,108.26719646482212,303.1780699689536,28.88024404414107,24782400.0,21340800,314869000
2023-05-10,111.75070190429688,307.42059326171875,28.866254806518555,112.97490692724274,308.09979329228884,29.094107482413545,107.96861996362168,302.85325092434726,28.442530182163917,108.03828967429801,303.78836006860274,28.986175863013205,47533500.0,30078000,369350000
2023-05-11,116.34891510009766,305.2550048828125,28.559450149536133,117.88165619022585,306.2492022660023,28.931210344411994,114.38820079913218,301.46530325501186,28.227666813122973,115.31381692520219,305.24518186660805,28.87724453995884,57115100.0,31680200,322149000
2023-05-12,117.36410522460938,304.1329040527344,28.321603775024414,117.70250636108216,305.78659550903757,28.761318691018904,116.00056847437612,301.8000125269122,28.027793994385252,116.44844406803567,305.68815505667965,28.510480265792832,31272500.0,19758100,274222000
2023-05-15,116.40863800048828,304.615234375,28.9342098236084,118.23498671652519,305.04834834939237,28.950200187469783,115.93090502061266,302.77451500373724,28.133730950674487,115.940852412348,304.26088478130237,28.489498915064928,22107900.0,16336500,293926000
2023-05-16,119.52386474609375,306.8594970703125,29.194040298461914,120.62863256077875,308.79865663517415,29.850615404152038,116.27923859578779,304.9793957630767,28.81328895261737,116.27923859578779,304.9793957630767,28.822281983258687,32370100.0,26730300,449405000
2023-05-17,120.9073257446289,309.75982666015625,30.158414840698242,121.70354985109103,310.1840128280389,30.179401120807487,118.89684411944845,306.54383920821226,29.410901079426516,119.61345113066413,308.07292647953415,29.5648004668943,26659600.0,24315000,432535000
2023-05-18,122.93769836425781,314.2187805175781,31.657438278198242,123.3159118270961,314.73177784456124,31.807340536574944,120.91726941031143,309.483610472281,30.30031991259901,120.98693911239828,310.2826700411064,30.39026164884716,27014500.0,27276000,748725000
2023-05-19,122.66898345947266,314.0412292480469,31.243709564208984,125.88275782763722,314.4456963446299,31.559504464567972,122.14148316339876,312.09783032838016,30.895935843609628,123.61450199846229,312.46282914333904,31.515532395418244,30251300.0,27529500,473908000
2023-05-22,125.2766342163086,316.84283447265625,31.1557674407959,126.4510718375126,318.2337976929915,31.499544048329298,122.86803665863356,313.7156584548846,30.660089053951964,122.92775897390055,314.29768758586613,30.880944390289034,29760200.0,24115700,372000000
2023-05-23,122.70879364013672,311.0028076171875,30.668081283569336,124.82874977188175,318.3620609809565,31.267692227057807,122.4699271617469,310.99293302124596,30.61111907309606,124.34106183041925,315.70838374356634,30.979879050427765,24477900.0,30797200,356253000
2023-05-24,121.06657409667969,309.6118469238281,30.518178939819336,122.17134203333526,312.22605590477934,30.587134398271413,120.18077026904467,308.3885711303924,29.786653705153253,121.30544058223454,310.47996842062906,30.19039081167834,23087900.0,23384900,721419000
2023-05-25,123.76380157470703,321.51885986328125,37.955345153808594,125.38612247022512,322.48560688715077,39.454371441773645,122.32064004042262,315.67878902000206,36.61121702902255,124.61974806606005,318.87502712507745,38.497991938105514,33812700.0,43301700,1543911000
2023-05-26,124.83870697021484,328.39471435546875,38.92072677612305,125.40601961234306,328.89780691493297,39.14458044480816,122.70879581601918,319.50637450410005,37.5256327431475,123.48014388390779,319.64446830879535,37.865412266925354,25154700.0,36630600,714397000
2023-05-30,124.05242919921875,326.7373962402344,40.08496856689453,125.78422447247827,331.20622279832344,41.91078253323842,122.3106789411819,326.05671145740513,39.92307495310247,125.69465238976777,330.70313021071354,40.56865561638492,27230700.0,29503100,923401000
2023-05-31,122.78842163085938,323.9555358886719,37.809444427490234,124.31120781084275,331.4035709455312,40.26884571341783,122.5196901911984,322.9098221088515,37.79745117886432,123.11686019993697,327.8028654551653,39.462370269421555,41548800.0,45950600,1002580000
2023-06-01,123.78370666503906,328.08892822265625,39.74419021606445,124.45054637702194,329.02611175560344,40.02400727959351,122.71875108547152,320.3350817076628,38.31511796351833,122.91780522254956,321.52873380846023,38.46401952597585,25017700.0,26773900,635873000
2023-06-02,124.63965606689453,330.8708801269531,39.30147171020508,126.14751359149375,332.94252854790284,40.47371062756024,123.763799618833,328.0593594203414,39.03264531714134,123.90313903676483,329.7364153100341,40.070972345035095,19362400.0,25864000,482731000
2023-06-05,126.03304290771484,331.40350341796875,39.14558029174805,127.386632254605,333.98811839226124,39.539321788375425,123.79364977265178,330.14078960970863,38.68188071638041,124.02256885645558,330.6932250192304,38.88374928722303,22672500.0,21307100,396094000
2023-06-06,127.30702209472656,329.174072265625,38.62891387939453,128.2724506249467,330.8412533912164,39.13458601689933,125.37616503428626,327.68448335101743,38.123241741889736,126.0031924126324,330.8017851103892,38.804802160748494,19450100.0,20396200,388729000
2023-06-07,122.3604507446289,319.0131530761719,37.454551696777344,128.93929113866884,329.9731116515835,39.47744945385498,122.05190695268048,318.1450315839659,37.33561714302101,126.97359541514106,327.17146599385774,38.89376845678286,34179300.0,40717100,511998000
2023-06-08,122.09171295166016,320.8677673339844,38.488990783691406,123.14672111234258,322.2291369225087,38.842797765126164,121.4348282416394,318.98355595766924,37.48454176498526,122.0071145659302,319.5655851097024,37.703420255024895,24815000.0,23277700,417772000
2023-06-09,122.290771484375,322.37713623046875,38.74884796142578,123.69910183143158,325.53390634602147,39.68933264036205,121.84288830914471,320.0292702055803,38.545959600574975,121.98222771652439,320.6014248165846,39.0157005810381,20304500.0,22514900,427717000
2023-06-12,123.76380157470703,327.3687438964844,39.4604606628418,124.16191745798756,327.6153679268259,39.50843481392578,121.77322975173328,320.7690824361064,38.59693356856273,122.81330170681413,324.14288231211435,39.17861681441675,22255700.0,24260300,388701000
2023-06-13,123.84342193603516,329.77581787109375,40.99961471557617,125.26668104339029,332.4294950152336,41.078573986392584,123.26118060940287,325.928488773513,39.718316587873154,125.05767192050398,329.95337995894954,40.16407236318805,19287700.0,22951300,613208000
2023-06-14,123.79365539550781,332.78466796875,42.97353744506836,124.20172625238887,334.46172377002256,42.97653416086688,121.58412711369931,328.31584080318265,40.52986821598953,123.21639535436614,329.82517898213644,40.8017229530102,24659600.0,26003800,740465000
2023-06-15,125.19701385498047,343.39935302734375,42.629730224609375,125.56527237038758,345.1158468804941,43.265384836246646,122.55950471008445,332.6465498488754,42.12400575806211,123.2960141474699,332.92276759657176,42.57875935956908,24517100.0,38899100,568622000
2023-06-16,123.47516632080078,337.707275390625,42.668704986572266,126.1027204892562,346.72386629713804,43.69714280637508,123.20644246891663,337.3324320738404,42.637719859224546,126.1027204892562,346.575897868739,43.42629077833163,56686800.0,46533600,655709000
2023-06-20,123.26615142822266,333.48504638671875,43.784095764160156,124.58490974007022,337.46062508330874,43.96599947936296,122.25096319883583,331.3246171835482,42.65071563542564,122.95264154792456,334.72804129963237,42.974540163328015,22698000.0,26375400,451153000
2023-06-21,120.68836975097656,329.0556945800781,43.021514892578125,122.82823594386119,333.1693972869812,43.591207435657196,120.29025387430032,327.5858247663164,42.05704501017966,122.65405787486884,331.82774670017375,43.47726740199492,22612000.0,25117800,551603000
